,labels,kor_sentence
1106,0,"2011년 수익기간을 기준으로 지급될 보상은 현금으로 지급될 비중을 포함해 컴포넌타 주식 최대 총 364,000주의 가치에 해당한다."
1107,0,오른쪽 마진은 모든 고객에게 개별적으로 자세히 보여질 것입니다.
1108,0,이 서비스는 또한 사용자가 선택할 수 있는 23개의 추가 언어로 강화된 HTML 형식의 이메일을 볼 수 있게 한다.
1109,1,"이 서비스는 또한 공급업체가 전자적으로 송장 입력, 주문 접수, 주문 확인서 발송, 전자 카탈로그 업로드 및 작성 등의 기회를 제공합니다."
1110,0,스웨덴 자회사는 아발론 광물 주식회사가 개발하고 있는 스웨덴 북부의 두 가지 진보된 구리 프로젝트인 비스카리아와 아닥 프로젝트에 대해 1.0%의 순 제련소 수익률 ''NSR'' 로열티를 보유하고 있다. ASX : AVI.
1111,0,"반타 공장 증설 투자 총액은 약 1,000만 유로에 달하며, 옥메틱이 투자액 중 차지하는 비중은 약 270만 유로에 이를 것으로 보인다."
1112,0,"이 거래의 가치는 500,000유로를 초과한다고 회사측은 말했다."
1113,0,이 구현은 기존 시스템을 업그레이드하여 음성 메일과 비디오 메일을 동일한 플랫폼에 저장할 수 있게 합니다.
1114,1,이는 올해 금융투자자의 두 번째 성공 사례이다.
1115,0,출장 경비는 회사의 출장 규정에 따라 지급됩니다.
1116,0,환영합니다!
1117,0,앞으로 웰니스 서비스는 중요해질 것입니다.
1118,0,"""창문이 열리면 준비를 해야 합니다,""라고 로스버그는 말했다."
1119,0, 티쿠릴라는 당신의 삶에 색을 입히도록 영감을 줍니다.
1120,1,: Lietuvos Respublikos sveikatos apsaugos minterija는 UAB ''APETO LIETUVA'와 금융 시스템 소프트웨어 패키지 계약을 체결했다.
1121,0,CF2 Pty Ltd는 1월 25일 1억 5천만 주 (7.9 pc)를 보유하면서 레니슨 컨솔리데이티드 마인즈 NL의 실질적인 보유자가 되었다.
1122,0,"래플스 에퀴티츠는 1월 12일 1,170만 주 (18.2 pc)로 Archer Exposation Ltd의 실질적인 보유자가 되었다."
1123,1,` 노르데아에게 새 사령탑 입주는 새로운 시대의 시작을 의미한다.
1124,0,` 우리는 그들의 결정을 존중한다... 알마 미디어의 CEO인 카이 텔란은 '논의는 이제 종결되었다.'라고 말했다.
1125,0,`` 이사들과 주주들 모두 왜 이런 관행이 계속되도록 허용됐는지 물어야 한다.''
1126,0,"`` 모든 파트너는 생산 비용으로 컨소시엄 내 지분에 상응하는 양의 전기를 구입할 수 있게 될 것입니다""라고 의향서는 말했다."
1127,1,"`` 저는 결과에 만족합니다""라고 스니드는 청문회가 끝난 후 말했다."
1128,1,"`` 자동 바니싱 라인 설치는 유럽 중부와 동부 지역에서 회사 전략의 중요한 부분입니다,"" 라고 루키 슬로바키아의 이사인 요제프 미수렉이 말했습니다."
1129,1,`` 그것은 어린 아이가 자신의 삶을 앞으로 나아갈 수 있게 해줍니다.''
1130,1,"`` 미고에 대한 우리의 결정과 결단이 더 강력할 뿐이다""라고 그녀는 말했다."
1131,0,`` 스톤소프트가 파악한 문제는 다양한 콘텐츠 검사 기술에 영향을 미친다.
1132,0,`` 그들은 나의 신용카드 정보와 개인 정보를 원해요.
1133,0,"`` 모틀란테는 ""우리는 모호한 부분이 있는 핀란드 기업들에게 우리의 정책을 명확히 하기를 희망한다""고 말했다."
1134,0,`` 우리는 이제 관련 기관의 승인을 받은 후 핀란드 증권 시장법의 요구에 따라 의무적으로 입찰을 할 것입니다.
1135,1,2010년 11월 1일 핀란드 의류회사 마리메코 오이(MMO1V)는 일본의 기업 룩 주식회사(TYO: 8029)와 공동으로 서울에 첫 번째 컨셉 스토어를 오픈했다고 발표했다.
1136,0,3G - HSPA 및 Wi-Fi를 포함한 광범위한 연결 옵션을 통해 소비자는 인터넷에 빠르게 액세스할 수 있습니다.
1137,1,호르몬 치료제 생산을 위한 새로운 생산 라인이 완성되고 있다.
1138,0,"회사를 이해하기 위한 빠른 ``원스톱 쇼핑""."
1139,0,도플러 도플러 소개는 스마트 여행자를 위한 서비스입니다.
1140,1,Elcoteq SE 정보에는 통신 기술 분야에서 선도적인 전자 제품 제조 서비스(EMS) 회사가 있다.
1141,1,노키아 어바웃 노키아는 모바일 통신의 선구자이며 세계 최고의 모바일 기기 제조업체입니다.
1142,0,Stonesoft Corporation Stonesoft Corporation(OMX: SFT1V)은 분산된 조직의 정보 흐름을 보호하기 위한 통합 네트워크 보안 솔루션의 혁신적인 제공업체입니다.
1143,0,마츠 오델 스웨덴 지방정부와 금융시장부 장관에 따르면 통신그룹 텔리아소네라의 국가 지분을 매각하기로 한 결정은 핀란드 국가와 협력해야만 이뤄질 수 있다.
1144,0,"핀란드 음료 회사인 올비는 2009년 봄에 핀란드 시장에 새로운 긴 음료 올비 쿨탈론케로(""황금 긴 음료"")를 출시한다."
1145,1,"위치 기반 서비스를 위한 솔루션, 제품 및 기술 개발 및 공급 업체인 핀란드 지오센트릭이 선도 투자자와 600만 유로(약 6억 원)의 단기 자금 지원에 사전 합의했다."
1146,1,"핀란드 건포도 진단기(Finnish Raisio Diagnostics, Finnish Raisio Diagnostics)는 식품의 안전성을 보장하기 위해 DNA 기반의 새로운 빠른 테스트를 시작하고 있다"
1147,0,핀란드 라우타루키사가 독일 아르케스인더스트리에 정밀관 및 자동차 부품 가공법인 칼프로를 매각한다.
1148,2,"물티슈, 비와벤, 신축성 있는 포장재를 만드는 핀란드 수오미넨이 핀란드 탐페레 공장에서 직원 25명을 해고하기 위한 노사협상에 돌입했다."
1149,0,스웨덴 발렌베리 일가가 인베스터의 소매은행인 SEB의 C 주식을 대거 사들였다.
1150,2,"아로카루에 따르면, 계산대 컴퓨터에 스캔된 구매 내역 중 일부가 합계 키를 누르자 사라졌다."
1151,0,"바클레이스에 따르면 F-Secure 소프트웨어는 해커, 바이러스, 스파이웨어 및 기타 디지털 공격으로부터 사용자를 보호할 것이다."
1152,0,"CapMan Plc의 기업지배구조에 따르면, 대부분의 위원회 구성원은 회사로부터 독립적이어야 한다."
1153,0,핀에어 기술서비스에 따르면 이번 조치는 무엇보다 고용상황 때문이다.
1154,0,혼카 재팬의 마코 사아렐라이넨 전무에 따르면 혼카라켄은 연간 200여 채의 기성 통나무집을 일본에 수출하고 있다.
1155,0,슬로바키아 통계청의 예비 자료에 따르면 2010년 1월부터 10월까지 핀란드로부터 3640만 유로 상당의 상품이 수입되어 슬로바키아 전체 수입의 0.1%를 차지했다.
1156,0,"세이쿠에 따르면, 핀란드의 소매 부문은 3~4명의 대형 행위자들이 장악하고 있는 반면, 식품 제조업체들은 여전히 상대적으로 규모가 작다고 한다."
1157,2,회사 측에 따르면 직원들은 필요할 때 일시 해고될 것이라고 합니다.
1158,0,티르브+아이넨의 추정대로라면 핀에어의 아시아 전략에서 일본은 매우 필수적인 위치다.
1159,0,"바우라모에 따르면, 이 공장의 리프팅 장비는 아시아와 일부 중국 트럭에 적합하다."
1160,0,"서명 후 아스포의 회전신용약정 총액은 5,000만 유로로 기존에 유효한 약정 8,000만 유로가 대체된다."
1161,0,고성능 섬유 기반 소재의 글로벌 선두주자인 알스트롬 주식회사 스톡익스체인지 RELEASE 13.02.28 알스트롬은 오늘 웨스트 캐럴턴 파치 컴퍼니와 웨스트 캐럴턴 컨버팅 컴퍼니로 구성된 프렌드 그룹의 인수가 완료되었다고 발표했다.
1162,0,아호는 그 회사의 신제품인 로디콜라를 자랑스러워한다.
1163,0,공간 최적화 비전을 Apollo User Group과 2009 Category Management Association Conference에서 공유하는 Aldata; Conference에서 비즈니스 인텔리전스와 공간 계획 데이터를 결합한 새로운 솔루션을 공개할 예정입니다.
1164,0,"8월 27일 버지니아주 알렉산드리아 - 핀란드 탐페레의 티모 바타야, 핀란드 오울루의 비르베 잉게가 사용권을 활성화하는 컴퓨터 프로그램 제품을 개발했다."
1165,0,또한 이러한 시장에 대한 7년간의 역사적 분석이 제공됩니다.
1166,0,또한 이러한 시장에 대한 6년간의 역사적 분석이 제공됩니다.
1167,0,"또한, 이 시장에 대한 6년간의 역사적 분석이 제공됩니다."
1168,0,"또한 테크노폴리스는 상트페테르부르크의 노이도르프 경제특구에 1억 유로 규모의 기술단지를 건설할 계획이다. 상트페테르부르크, 상트페테르부르크. 피터스버그 정부는 지난 2월 밝혔다."
1169,0,또한 칠레는 삼림 기계 회사들에게 중요한 시장 지역입니다.
1170,0,또한 전통적인 포도넝쿨은 무게가 많이 나간다.
1171,1,알티아는 영업이익이 660만 유로에서 4700만 유로로 껑충 뛰었다.
1172,1,알티모와 텔리아소네라는 어제 우스마노프가 새로운 회사에 입사하는 것을 환영할 것이라고 말했다.
1173,0,아만다는 2005년 7월 러시아 파트너 II 펀드에 5백만 달러의 투자 약속을 이미 했다고 말했다.
1174,0,특허청이 발표한 발명품 중 하나는 다음과 같이 말했다.
1175,0,오디오 웹캐스트는 라이브로 제공되며 세르너 웹 사이트 www.cerner.com에 보관됩니다.
1176,0,"앤틸라의 온라인 백화점인 NetAnttila는 핀란드에서 가장 잘 알려져 있고, 가장 많이 방문하며, 가장 많이 쇼핑하는 온라인 스토어로서 자리를 잡았다."
1177,0,노르데아 외에도 에르고는 에스토니아에서 상위 3개 연기금 제공사 자리를 놓고 경쟁하고 있다.
1178,0,합병으로 핀란드 최대 규모의 전문 전자통신기술 계약제조센터가 시에비에 생긴다.
1179,2,협상의 결과로 오울루 공장의 130명의 블루칼라 및 화이트칼라 고용은 종료될 것이다.
1180,0,"2008년 8월, 글래스턴의 북아시아 판매 및 서비스 지역은 새로운 시장 지역인 북아시아로 업그레이드되었다."
1181,0,"도시 폐수, 식수 및 산업용 수처리 시스템을 위한 UV 기술을 개발하는 데 있어 세계적인 선두주자로서 트로이 테크놀로지는 W+Ertsil+EA에 밸러스트 수처리를 위한 UV 기술을 제공하는 데 있어 논리적인 파트너였다."
1182,0,"아스포의 강력한 회사 브랜드인 ESL Shipping, Liphurin, Telko 및 Kaukomarkkinat는 해당 부문의 시장 선두 주자가 되는 것을 목표로 합니다."
1183,0,"이 단계에서 최대 6만주의 툴리키비 시리즈 A 주식을 취득하게 되는데, 이는 유통 중인 회사 주식의 약 0.16%에 해당한다."
1184,1,아트리아 그룹은 스칸디나비아의 대표적인 육류 제품 그룹이다.
1185,1,그는 아트리아가 오는 9월 모스크바 시장에 캄포모스 브랜드를 홍보하기 위한 캠페인을 시작할 것이라고 말했다.
1186,0,BasWare 주문 일치는 자동으로 구매 송장과 승인된 구매 주문서를 일치시킵니다.
1187,1,불가리아의 선도적인 인터넷 회사인 BG AD.
1188,0,핀란드 바흐토그룹이 만드는 이 시설의 수용량은 8만6000t이다.
1189,0,자산운용사인 캡맨은 북유럽 지역에서 운용 중인 30억유로 규모의 자산을 보유하고 있다.
1190,0,"캡맨은 4개의 투자 분야(캡맨 바이아웃, 캡맨 테크놀로지, 캡맨 생명과학, 캡맨 부동산)를 가지고 있다."
1191,0,카스테카는 시청이 이 지역에 관심이 있는 다른 투자자들과 회담을 가질 것이라고 말했다.
1192,0,중부 유럽은 혼카의 중요한 시장 지역이다.
1193,0,센트는 잠재적인 파트너십과 공급업체를 인정합니다.
1194,1,일부 주주들이 채권 발행에 찬성표를 던지기로 취소했다.
1195,0,오늘 발표되는 변경사항은 2009년 6월 19일 금요일 거래 마감 이후 적용됩니다.
1196,0,짐 하인들마이어 최고재무책임자(CFO)는 비욘드 오블리비언(Beyond Olivion)이 자사 서비스에 대해 4대 음반사와 사전 협의 중이라고 밝혔다.
1197,0,CHS엑스포프레이트는 핀란드의 대표적인 박람회·전시·문화물류 기업으로 육상·항공·해상별 각종 행사에 물류서비스를 제공하고 있다.
1198,0,경쟁 당국은 이 거래가 확정되기 전에 승인을 해야 할 것이다.
1199,0,주주명칭: 오토 헨릭 베른하르트 나이버그 자세한 정보는 전화 +358 9 7597 0711의 CEO인 Maja-Liisa Friman에게 문의하십시오.
1200,0,거래의 완료는 최종 계약과 실사 절차에 따라 결정됩니다.
1201,0,공사는 2011년 여름에 완공될 것으로 예상된다.
1202,0,소비자들은 이제 상속자 휴대폰으로 무엇을 할 수 있는지에 대한 관심이 높아지고 있다.
1203,0,"결정적으로, DVB-H를 지원하는 ETSI(European Telecommunication Standard Institute)를 사용하기로 결정함에 따라 표준을 선택하는 사업자와 장비 제조업체의 목록이 늘어나고 있다(글로벌: 2006년 1월 20일: 모바일 TV 경쟁 기술 참조)."
1204,0,현재 글로벌 포춘 500대 기업 중 100개 이상이 SSH 보안 솔루션을 사용하고 있다.
1205,1,지금은 수요가 바닥을 친 것으로 보이며 일부 개선 조짐을 볼 수 있다.
1206,0,"피에티엑이 발행한 문서에 따르면 노르웨이의 DnB 노르드는 시타델레의 ""가장 유력한 노르딕 구매자""이며 노르데아는 ""전략적으로 좋은"" 인수자가 될 것이라고 한다."
1207,0,대학에 대한 기부 연례 총회는 이사회가 최대 기부를 할 수 있도록 승인했다.
1208,0,"도플러 회원들은 개인과 사업상의 여행 계획을 그들의 네트워크와 개인적으로 공유하며, 전 세계 도시에서 머물고, 먹고, 탐험할 수 있는 흥미로운 장소들을 강조한다."
1209,0,드래곤플라이 러브(Dragonfly Love)는 노키아 N8을 사용하여 처음부터 끝까지 촬영한 또 다른 비디오입니다.
